Feature1,Feature2,Feature3,Feature4,Feature5,Feature6,Feature7,Feature8,Feature9,Feature10,Feature11,Feature12,Feature13,Feature14,Feature15,Feature16,Feature17,Feature18,Feature19,Feature20,Feature21,Feature22,Feature23,Feature24,Feature25,Feature26,Feature27,Feature28,Feature29,Feature30,Feature31,Feature32,Feature33,Feature34,Feature35,Feature36,Feature37,Feature38,Feature39,Feature40,Feature41,Feature42,Feature43,Feature44,Feature45,Feature46,Feature47,Feature48,Feature49,Feature50,Target
1.804,1.263,0.365,0.841,0.177,0.188,0.649,1.723,0.369,-0.576,1.68,-0.542,-0.822,-0.184,2.094,-1.252,1.134,0.255,1.41,-1.041,0.073,1.285,0.584,1.165,1.238,-0.03,1.524,3.075,0.25,-0.676,0.702,-1.165,-0.239,1.04,0.51,1.34,-1.322,-0.979,-0.299,0.728,-0.457,3.112,0.054,1.696,0.372,1.112,0.132,1.671,0.764,0.525,1.964
-1.473,-1.881,-0.774,-0.758,-0.367,0.506,0.34,-0.8,-0.807,0.016,-1.084,-0.201,-0.715,-1.123,-1.767,-1.252,0.913,0.378,-1.184,-0.544,1.121,0.652,1.22,0.371,0.51,2.599,-0.674,-1.069,-0.615,0.165,-0.559,-1.551,-0.514,0.404,-0.817,0.37,-0.611,0.116,-2.101,-0.326,-0.449,-1.11,-0.278,-1.666,-0.575,0.419,0.16,0.364,1.56,1.764,-2.382
-0.354,-0.343,0.11,-0.434,0.953,-0.519,1.573,0.423,-0.012,-0.973,-0.322,-0.018,0.002,0.332,-0.573,-0.39,-1.657,0.429,-0.341,0.975,-1.043,1.355,-0.222,-1.245,1.401,-2.377,1.577,0.689,-0.25,0.165,0.066,-0.894,-0.558,-1.129,1.445,1.329,-1.133,-0.8,0.29,0.199,0.658,0.608,0.13,-0.449,0.136,-0.04,0.16,1.671,-1.497,-0.028,-0.127
-0.644,-0.016,0.913,-0.52,0.552,1.086,-1.933,0.189,-0.866,0.976,-1.082,-0.442,0.53,0.559,0.114,-0.821,-1.001,0.328,-0.907,-0.045,-0.0,-1.929,-0.039,-0.085,-0.024,0.48,-0.264,-0.509,0.479,-0.897,-0.842,-1.017,-0.621,0.602,0.314,-0.647,1.222,0.475,0.092,0.26,2.13,-1.072,0.586,0.18,0.798,-0.613,-0.29,-0.289,-1.46,0.006,-0.619
0.496,0.47,-0.357,-1.178,0.029,-1.499,-0.837,1.752,1.089,-0.438,0.36,-0.828,-0.853,-0.076,0.216,0.042,-2.584,-0.764,1.034,0.853,-1.985,0.745,-1.698,-0.676,0.086,0.905,1.602,2.332,-2.005,-0.897,0.431,-0.473,0.07,-1.302,1.445,1.338,-0.484,-0.777,-0.44,0.311,-0.456,2.389,0.159,-1.348,0.642,-1.244,-2.108,1.671,-2.582,-0.585,0.259
-1.848,0.181,0.854,-0.622,0.583,0.78,1.621,0.829,-0.057,0.897,-2.37,-0.013,1.285,1.029,0.817,0.904,0.162,0.167,-2.24,0.311,-0.697,-0.708,-0.939,-1.326,-1.32,-1.215,-0.425,-1.745,1.2,0.43,-0.521,0.485,-0.867,-1.139,-0.621,-0.344,1.545,1.697,1.036,0.556,-0.452,-1.794,-0.32,0.417,-0.455,-0.441,-0.515,-0.289,0.099,-0.636,-0.448
-2.629,-2.333,0.493,-0.729,0.755,-1.505,0.404,-0.169,-1.522,-0.401,-2.336,-0.462,0.855,0.603,-1.108,-1.898,-0.052,-0.56,-2.298,0.348,-1.741,-0.396,-0.36,-1.097,-1.143,1.523,-0.503,-1.857,1.016,0.43,1.442,1.654,-0.834,-0.215,0.51,-0.204,1.688,2.602,-0.626,-0.01,1.142,-1.961,-0.072,0.025,0.724,-0.685,-0.646,-0.824,0.734,0.548,-1.427
0.657,0.244,1.414,0.019,1.111,0.547,0.621,1.198,-0.467,1.368,-0.107,-0.857,0.788,0.939,1.058,-0.39,-0.246,-1.134,-0.957,1.841,-1.131,0.048,0.827,-0.78,0.462,-0.274,1.249,-1.331,1.078,-0.366,-0.394,-1.049,0.352,-1.982,1.445,0.334,0.654,0.582,0.442,0.386,1.125,-1.199,0.15,0.523,0.413,-0.613,-0.29,-0.26,-0.303,-2.07,0.766
-0.947,-1.222,-1.083,-0.036,-1.635,0.598,-2.262,-0.019,0.105,-0.1,0.246,-0.204,-0.539,0.062,-1.675,0.042,-1.004,-0.209,0.196,-0.485,-1.173,-0.557,-0.169,-0.662,-0.436,-2.606,0.229,1.792,-0.845,1.227,1.441,0.023,-1.064,1.128,0.872,0.342,-1.191,-1.5,0.75,-0.005,-0.456,1.971,0.57,-0.791,0.676,1.68,0.779,0.364,0.067,1.215,-1.712
0.047,0.263,0.863,0.588,1.118,0.34,-0.963,-0.17,0.457,-0.784,0.6,-0.574,0.356,0.579,0.063,-0.821,-0.781,0.094,1.227,-0.727,-0.887,1.549,-1.331,0.101,0.756,-3.346,-0.186,1.192,0.606,-0.366,1.435,-0.71,0.08,0.89,-0.259,0.337,-1.312,0.042,-0.275,0.446,2.143,1.404,0.153,0.355,0.12,0.916,1.06,-1.596,-0.304,0.003,0.246
0.678,0.494,0.358,1.146,0.581,0.538,-0.444,-0.549,0.985,-0.923,0.048,0.136,0.836,0.796,0.63,0.904,1.039,0.323,-0.366,-1.774,-2.669,-0.546,0.816,0.172,1.087,0.404,-0.799,-0.728,0.763,0.43,-0.248,1.162,-0.291,0.111,-0.621,0.19,0.826,0.582,-0.131,0.409,-0.441,-0.57,0.424,0.392,-0.486,-2.434,-1.326,-0.24,1.122,0.015,0.511
0.81,0.586,0.358,0.104,-0.373,-0.951,0.819,-0.246,0.881,-0.867,0.99,-0.377,0.411,0.807,0.877,-0.39,0.134,-0.367,1.263,0.953,1.275,0.039,0.574,-1.095,-0.517,0.941,1.597,2.271,0.734,0.43,-0.995,-0.775,-0.538,-1.123,1.068,0.38,-1.315,-0.737,-0.635,0.439,-0.457,2.048,-1.601,1.071,-1.356,-2.104,-2.315,1.552,-0.002,0.652,0.846
0.245,0.42,0.039,1.012,-1.017,-1.168,-1.948,-0.61,-2.436,-1.061,0.228,-0.465,-1.363,-1.007,0.161,-0.39,-2.226,0.84,-0.097,1.445,0.193,-0.399,-0.505,-0.91,-0.054,-0.79,1.219,-0.52,-0.549,-0.366,0.447,-2.711,1.365,-0.427,0.51,1.323,0.793,0.533,1.688,0.293,0.388,-0.08,-0.883,-0.417,-1.134,1.68,0.779,1.671,-2.559,-0.166,1.232
0.856,0.586,0.703,0.135,-0.498,-0.863,-1.301,0.387,0.232,0.819,0.179,-0.826,1.011,0.869,0.892,0.042,1.169,-1.505,0.183,0.682,-0.416,0.722,0.169,2.449,-0.033,-0.584,-0.759,-0.284,0.71,0.696,0.439,1.251,1.099,-1.835,0.133,-0.672,1.545,0.53,0.232,0.435,0.404,0.028,-0.134,0.673,0.359,0.419,0.16,-0.943,0.971,-0.512,1.005
-0.456,-1.098,-0.869,0.435,-0.919,0.859,-0.411,1.261,-0.53,-1.052,-0.375,-0.911,-0.9,-1.536,-1.687,0.473,0.441,-0.821,-0.299,-0.893,2.299,0.43,-1.137,-0.222,-0.677,1.035,-1.01,1.67,-0.856,-0.897,-0.847,1.348,-0.519,0.429,-0.817,0.369,-1.321,-1.012,-0.056,-0.345,-0.448,1.415,0.667,-1.35,-0.272,-1.187,-0.29,0.364,0.877,1.634,-0.895
-0.55,-0.024,-0.111,0.125,0.29,-1.449,-0.198,0.295,0.177,0.588,-1.193,0.063,0.931,1.061,0.548,0.042,-0.444,0.447,-1.18,1.424,-1.099,-0.355,0.856,0.447,1.014,0.071,1.149,-0.608,0.428,0.696,0.083,0.813,-0.933,-1.674,0.872,0.342,1.402,-0.735,0.136,0.31,1.203,-1.188,-0.859,-0.481,-1.003,-2.334,-2.821,0.364,-0.187,-0.954,-0.139
-0.509,-1.104,-1.09,-1.056,-1.216,-0.369,-1.11,-0.351,2.244,1.329,1.086,-0.48,-0.689,-0.041,-1.048,1.335,-0.434,-0.346,0.392,0.768,0.016,-0.328,2.089,-0.987,-0.654,-0.662,1.423,1.951,-1.505,0.43,0.713,0.474,-0.729,-0.309,1.822,0.322,-1.191,-1.784,0.777,-0.047,-0.455,1.994,0.309,-0.981,0.123,0.691,-0.852,0.364,-0.747,1.143,-0.806
0.445,0.159,1.103,0.874,-0.187,-1.624,0.674,-0.466,0.118,0.601,-0.65,-0.438,1.489,1.147,0.85,0.042,0.622,-0.477,-0.846,0.16,-0.112,-1.622,-0.31,0.98,2.167,0.488,0.245,-0.568,1.285,-0.897,0.526,0.204,0.488,-0.051,-0.259,0.512,1.105,0.715,1.149,0.448,-0.447,-0.887,0.728,0.296,0.797,0.534,0.61,0.602,0.68,-0.933,0.438
-2.152,-1.27,0.818,-0.139,0.017,0.116,1.633,0.54,0.597,-0.3,-2.893,0.346,1.051,0.874,0.444,0.042,0.485,0.809,-2.666,-1.933,0.014,-0.115,0.394,-0.512,-0.943,-0.771,-1.884,-1.324,1.218,0.165,-1.212,0.099,-1.708,0.706,-0.41,-0.601,1.545,1.297,1.261,0.399,0.821,-1.933,0.466,-0.018,0.178,-0.993,-0.454,0.364,0.128,0.529,-0.82
0.681,0.323,1.317,1.486,-1.586,0.417,-0.55,-1.301,-0.046,0.512,0.005,-1.713,0.764,0.676,0.487,0.473,0.269,-2.459,0.204,0.95,1.801,-0.745,0.519,-0.033,-1.241,0.545,0.482,0.36,0.66,0.696,0.245,-1.009,-0.173,-0.293,0.133,0.711,-1.026,-0.268,-0.132,0.401,-0.458,0.015,0.161,0.485,-0.441,0.19,0.048,0.839,0.337,-1.734,0.968
-1.582,-0.11,1.02,-0.494,1.215,-2.046,1.616,0.031,0.332,0.188,-2.358,0.116,1.271,1.016,0.626,0.904,0.393,0.408,-2.07,-0.931,-0.176,1.103,0.051,0.92,0.844,-0.023,-0.369,-1.123,1.2,0.342,0.078,0.988,-0.595,-0.261,-0.41,0.246,1.534,1.358,0.51,0.498,-0.453,-1.71,-0.101,0.079,1.015,0.022,-0.274,0.245,0.72,-0.501,-0.318
0.6,0.46,1.449,-0.551,0.873,-1.685,2.245,-0.511,0.666,-1.316,0.015,-0.988,0.349,0.349,0.63,-0.821,-0.049,-0.738,-0.003,0.777,-0.211,-0.939,-0.37,-2.237,-1.293,0.812,0.001,-0.595,0.351,-0.897,0.07,-1.409,-0.562,0.065,-0.259,0.008,1.367,0.263,0.392,0.48,0.501,-0.443,-0.475,0.614,0.353,-0.04,0.273,-0.507,-0.052,-0.984,0.494
0.64,0.822,0.98,1.288,0.352,-0.252,-0.175,-0.195,-0.842,2.361,0.744,-0.381,0.666,0.338,0.732,-0.821,0.109,0.159,0.687,-0.215,1.574,1.149,-0.649,-0.829,-0.75,1.386,0.083,0.874,1.364,-0.366,0.983,-0.647,-0.183,0.602,-0.817,-0.35,-1.321,0.129,0.225,0.476,-0.45,0.559,0.517,0.914,-0.674,-0.499,-1.021,-1.596,0.136,0.133,1.202
0.013,-0.034,-0.839,-1.643,0.891,0.26,-1.277,-0.537,-0.343,-1.35,0.599,-0.374,-0.379,-1.013,-0.018,0.904,0.361,-0.325,0.587,-0.04,0.513,-0.288,-1.014,-0.142,-1.419,-0.137,-0.191,1.448,-0.589,0.165,0.43,0.348,-0.125,-0.446,0.51,0.334,0.098,-0.26,0.918,0.022,-0.449,1.046,0.056,0.298,1.087,0.419,0.16,0.364,0.403,1.147,-1.039
0.317,0.147,0.804,-0.222,-0.257,1.261,2.539,-2.581,-0.111,-1.057,-0.591,-0.25,0.275,-0.3,0.437,0.042,-0.769,0.033,-0.558,-0.387,-0.488,1.578,-1.222,-0.321,-1.467,0.632,-0.557,-0.809,0.757,0.961,-0.047,1.637,-0.275,0.633,0.314,-1.439,0.939,0.202,-1.443,0.269,0.382,-0.864,-0.843,0.198,-1.465,1.68,0.666,-0.349,0.02,-1.346,0.183
0.093,-0.116,0.808,-0.085,2.134,1.577,0.084,-0.458,2.751,0.219,-0.493,-0.527,1.308,0.893,0.28,0.042,0.607,-0.421,-0.474,-0.126,-0.875,0.803,1.542,-0.124,-0.75,0.756,-0.666,-0.753,1.178,0.43,0.442,1.982,0.837,-0.773,0.51,0.343,1.259,1.252,-1.326,0.297,0.397,-0.881,-0.198,-0.036,-0.358,0.419,0.835,0.364,0.534,-0.432,0.188
-0.664,-0.776,-1.34,2.457,-0.69,-0.698,0.767,0.562,-2.625,0.456,-0.176,0.112,-1.849,-2.162,-1.086,0.042,-2.377,0.1,-0.633,-0.287,-0.929,-0.248,0.57,0.454,0.519,-0.045,-0.264,-1.082,-1.753,0.165,0.442,2.43,1.021,0.838,0.314,0.347,0.394,-0.132,1.355,-0.006,-0.453,-0.9,-0.18,-1.624,-0.382,0.419,0.16,0.364,-2.57,0.28,0.18
0.168,0.483,0.903,0.537,1.523,-0.897,0.845,-1.176,1.386,2.287,-0.155,-0.481,0.272,0.421,0.269,-0.821,-0.017,0.082,-0.109,-0.146,-1.105,-0.196,-1.588,0.731,-0.71,-0.639,-0.115,-0.826,0.633,-0.72,-0.388,-1.196,-0.817,0.505,-0.063,-1.023,1.373,0.24,-0.261,0.336,2.14,-0.552,1.495,0.501,1.57,-0.499,-0.177,-0.289,0.008,-0.046,0.429
0.429,0.072,1.069,0.027,0.825,0.464,2.0,-0.575,1.354,0.656,-0.165,-0.263,-0.541,-0.468,0.17,-1.252,-0.241,0.048,-0.214,0.618,0.795,0.139,1.207,-1.647,0.788,-0.792,-0.296,-0.06,-0.043,0.43,0.528,-0.377,-0.134,-0.142,0.872,0.264,0.799,-0.341,-0.05,0.482,0.75,-0.449,0.246,0.224,-0.05,0.534,-0.29,0.364,-0.19,-1.391,0.447
-3.689,-3.623,2.773,-2.681,0.486,0.487,1.412,1.696,0.284,-1.268,-3.964,-0.137,1.581,1.184,-0.256,0.473,-2.516,0.12,-4.185,0.324,0.22,-1.366,0.176,-0.633,-0.959,1.118,1.105,-1.878,2.278,-0.366,0.342,0.805,-1.661,0.49,1.068,0.699,1.688,3.818,0.84,0.422,-0.462,-2.098,0.45,0.212,0.509,0.534,0.296,0.839,-2.283,-0.784,-1.921
1.288,0.931,1.626,0.859,0.511,1.884,0.831,0.021,-1.003,0.147,0.801,-0.441,0.626,0.62,1.114,-0.821,1.013,0.169,0.747,0.054,-0.7,0.365,-0.344,-1.739,-1.305,0.552,0.057,0.811,1.565,0.165,0.531,-1.494,-0.347,0.543,-0.591,0.256,-0.614,0.263,1.0,0.714,2.143,0.795,-0.177,1.059,0.018,-2.047,-1.977,-1.596,1.115,-0.591,1.682
0.987,1.001,0.045,0.863,0.178,1.027,-2.412,0.275,-0.316,0.666,1.316,-0.618,-0.387,-0.511,0.975,-1.252,0.53,-0.276,1.048,-0.928,-0.724,1.541,-0.271,0.227,-0.151,-0.159,-0.921,1.302,0.201,-0.366,0.075,-1.407,-0.422,0.707,0.51,0.355,-1.315,-0.746,0.292,0.441,0.344,1.399,0.279,0.881,-0.747,-0.04,0.273,0.364,-0.155,0.491,1.113
0.872,0.872,0.114,-0.477,-1.635,1.263,0.632,-0.68,0.661,0.292,0.688,0.135,-0.317,-0.437,0.783,0.473,-0.299,0.559,0.963,-0.101,-0.372,1.564,-1.04,0.759,0.569,1.246,-0.1,1.684,0.088,0.961,0.152,1.129,2.597,0.308,0.314,0.531,-1.309,-0.116,-1.034,0.384,-0.457,1.127,0.875,0.468,-0.226,-0.116,-0.121,0.72,-0.256,0.009,0.418
-0.828,-1.29,-0.99,-1.928,0.077,0.022,0.511,1.013,-0.864,-0.499,0.409,-0.272,-0.324,-0.265,-1.341,0.042,-1.108,-0.221,0.258,0.524,0.495,-0.733,-1.0,-0.379,0.577,0.378,-1.564,1.51,-1.095,-0.366,0.439,0.039,0.049,-0.163,0.314,0.337,0.096,0.113,1.361,-0.127,-0.459,1.815,0.374,-1.001,0.457,0.524,0.263,0.364,-1.297,1.338,-0.887
0.094,0.326,0.448,-0.543,0.526,0.341,1.298,0.166,0.204,-1.375,0.004,-0.01,0.217,0.248,0.229,-0.39,-0.105,0.533,-0.015,0.517,-0.862,0.556,-0.597,0.601,0.136,0.666,1.715,-0.911,0.341,0.165,0.074,-0.51,-0.475,-0.766,1.445,1.326,0.37,-0.275,-0.084,0.334,0.5,-0.755,0.324,0.632,0.632,-0.04,0.16,1.671,0.077,0.01,0.053
1.212,1.481,0.384,0.584,1.321,1.164,-1.052,0.021,-0.559,0.367,1.568,-0.036,-0.162,-0.125,1.23,0.042,-0.339,-0.012,1.159,0.222,-0.05,1.163,-0.8,-1.166,-1.576,-0.972,-0.46,0.475,0.178,0.43,-0.286,-0.491,0.184,0.845,0.872,0.332,0.969,-0.698,2.19,0.577,-0.45,1.145,-0.108,1.06,-0.174,-0.499,0.16,0.364,-0.006,-0.355,0.299
0.664,0.5,-0.522,0.833,1.72,-0.211,-1.079,-0.363,0.771,1.147,1.058,-0.174,-0.01,0.202,0.962,0.042,2.319,1.148,0.232,-2.678,-1.361,-0.674,0.186,0.355,-0.718,-0.148,-0.709,1.175,0.527,-0.366,0.874,-2.437,-0.01,1.884,-0.096,0.366,-1.31,-0.317,0.163,0.24,-0.447,1.073,0.999,1.247,0.167,-0.264,0.16,0.364,1.578,1.953,0.553
-0.018,-0.127,-0.157,0.196,1.332,-0.003,-0.079,0.27,2.231,-1.544,0.182,-0.205,0.643,0.31,-0.268,0.042,0.481,-0.187,0.161,-0.733,0.736,-0.901,1.075,1.964,0.54,0.01,-1.265,-0.155,0.314,-0.897,0.434,0.939,3.525,-0.106,-0.621,0.344,-0.483,0.673,-0.095,0.104,-0.447,-0.144,0.135,0.354,-0.164,0.362,0.273,0.364,0.785,0.592,0.05
0.334,0.684,0.179,0.562,-0.458,-0.588,-1.484,-0.768,-0.199,-1.619,0.778,-0.313,-0.249,-0.278,0.41,0.042,0.423,0.858,1.198,-1.158,0.814,1.645,0.437,0.962,0.653,1.483,-1.26,-0.429,0.394,0.43,-0.569,-0.258,0.48,1.038,0.314,-1.544,0.798,-0.187,-1.661,0.405,-0.463,-0.075,0.213,0.798,-0.442,-0.843,-0.402,-2.131,0.514,0.382,0.646
0.7,0.425,0.259,0.804,0.942,-0.586,1.894,0.99,-1.21,0.676,0.452,0.379,-0.279,0.112,0.664,-1.036,1.554,1.215,0.832,-2.365,1.303,-0.861,1.697,0.444,0.581,0.407,-0.546,2.714,0.128,0.983,-3.572,0.849,0.206,1.693,0.314,-3.749,-1.314,-0.777,-0.812,0.37,-0.447,1.284,-4.48,0.578,-4.05,2.311,2.016,-0.675,0.667,0.676,1.031
-0.316,-0.723,-0.532,-1.567,1.279,-0.613,-0.467,0.144,0.085,-0.811,0.282,-1.535,0.586,0.768,-0.655,0.904,-0.576,-2.987,0.147,1.433,0.247,0.359,0.934,-0.848,0.064,-0.667,1.95,1.209,-0.541,-0.808,1.188,1.578,-1.091,-0.396,1.068,0.701,-0.886,-0.755,-0.599,0.101,-0.457,0.492,-0.243,-1.058,0.029,1.738,1.116,0.839,0.803,0.0,-0.386
-1.675,-1.973,0.226,-0.446,-2.085,-0.165,2.245,-0.766,0.91,-0.132,-2.695,0.168,1.229,1.223,-0.978,-1.416,0.105,0.626,-2.568,-0.436,0.247,1.111,0.388,0.153,0.074,-0.05,0.404,-1.456,0.595,0.43,-1.832,1.162,-1.167,0.043,1.068,-2.756,2.043,-0.53,-1.123,0.019,-0.45,-2.029,-2.463,-0.845,-1.957,-0.04,0.048,0.72,-0.345,-0.524,-0.987
1.045,0.944,1.318,1.013,-0.295,0.926,-0.902,-0.271,-0.957,-0.408,0.686,-0.982,0.339,0.463,1.187,-0.39,-0.311,-0.6,0.541,0.416,0.051,-0.575,0.344,-0.652,-0.654,0.033,-0.254,0.446,0.277,-0.366,0.255,-1.858,0.197,0.139,0.133,0.698,-1.322,-0.236,0.786,0.663,-0.462,0.469,-0.428,1.102,-0.251,0.19,0.048,0.839,-0.615,-1.153,1.131
0.766,0.388,1.535,-0.149,1.086,0.139,-1.427,0.52,0.62,-1.7,0.031,-1.124,0.674,0.494,0.727,0.042,0.381,-1.122,0.158,1.055,-0.514,1.373,-1.045,0.508,-0.524,-1.605,0.062,0.608,0.742,0.165,0.347,-0.732,-1.319,-0.307,0.133,0.719,-1.318,-0.431,-1.191,0.5,-0.448,-0.21,0.941,0.341,0.295,0.304,0.273,0.839,0.468,-1.448,0.686
-1.171,-0.226,1.028,1.413,-1.013,-0.74,-0.863,-0.081,-1.138,-1.546,-1.952,0.239,1.162,1.065,0.565,0.042,0.07,0.656,-1.671,-1.037,0.973,0.238,0.525,-0.877,0.106,3.032,-2.252,-1.19,0.843,0.165,-1.067,-0.667,0.148,0.142,-0.259,-0.653,1.112,0.698,1.6,0.468,-0.449,-1.37,1.887,0.102,-0.486,-1.11,-0.796,-0.943,-0.155,-0.83,-0.223
1.033,0.773,0.347,-0.356,-0.717,-1.464,0.429,0.025,0.43,0.833,0.579,-0.32,0.298,0.263,0.846,0.042,0.913,-0.244,0.868,0.375,-0.218,0.803,0.201,0.601,0.56,0.174,1.05,1.163,0.361,0.696,1.441,1.716,-0.136,-0.305,0.133,0.337,-1.222,-0.063,-0.997,0.415,-0.458,1.003,0.915,0.545,0.311,1.68,0.676,0.364,0.645,-0.086,1.082
0.768,0.723,0.225,0.1,0.666,-0.409,1.292,-0.359,-0.706,0.093,0.582,-0.071,-0.352,-0.403,0.639,-1.252,0.301,0.482,0.048,-0.681,-0.659,-0.021,1.044,0.396,-0.853,1.163,-0.265,-0.493,0.522,0.43,0.119,-0.716,0.165,0.645,0.872,-0.425,0.798,-0.061,-0.465,0.365,0.751,-0.366,0.777,0.788,-0.553,-0.04,-1.415,-0.289,0.052,0.546,0.805
0.549,0.452,0.409,0.454,1.915,0.048,1.835,0.003,-0.573,-0.748,0.415,-0.328,-0.27,-0.136,0.328,-1.252,-0.532,-0.175,0.109,1.36,0.064,-0.792,0.053,-2.152,-0.977,-0.623,0.031,-0.478,0.297,0.165,0.533,-0.494,0.535,-0.376,0.51,0.33,1.079,-0.02,0.456,0.426,1.127,-0.365,0.303,0.253,-0.61,-0.785,0.273,-3.319,-0.667,-0.122,0.365
-0.394,-0.459,-0.204,0.725,-0.143,0.429,-0.624,-0.684,1.01,-0.318,-0.272,-0.461,0.005,-0.621,-0.985,-0.821,-0.372,-0.113,-0.52,0.369,1.337,0.144,-2.297,-0.757,-0.854,1.227,-0.47,-1.245,-0.467,-1.428,-0.296,0.114,0.058,0.128,-1.013,-0.749,0.939,0.749,-1.261,0.029,-0.438,-1.219,0.384,-0.696,0.129,-0.505,-0.665,-1.18,0.423,0.325,-0.585
0.983,0.788,0.461,0.074,-1.946,-0.54,-0.358,-1.487,-0.656,0.125,1.418,-0.905,-1.226,-0.355,0.814,-1.252,-1.16,-1.019,0.949,1.905,-1.144,-0.354,0.681,-0.286,1.31,1.14,1.513,2.82,-0.543,-0.897,1.104,-1.793,-0.487,-1.113,0.51,1.316,-1.319,-0.899,0.876,0.562,-0.458,2.909,0.031,0.268,-0.17,-2.119,-1.79,1.671,-1.155,-0.179,0.144
1.0,0.491,-0.362,-0.502,-1.399,-0.528,-1.586,-1.926,0.49,-1.654,0.559,-1.049,-1.104,-1.867,0.278,0.042,1.492,-1.79,0.906,0.237,-1.175,-0.898,-0.301,1.203,0.017,-1.063,-0.621,1.016,-0.85,0.851,0.432,2.554,0.37,0.547,0.314,0.34,-1.191,-1.446,1.051,0.281,-0.448,0.731,-0.095,-0.017,0.321,0.419,0.16,0.364,1.414,-0.859,0.975
1.038,0.895,0.9,0.445,-1.468,0.393,0.761,1.725,-0.059,0.467,0.676,-1.357,-0.14,-0.278,0.893,-1.252,0.202,-2.262,1.021,0.794,1.603,0.377,0.522,-0.696,-1.46,-2.165,-0.695,0.749,0.82,0.43,-0.163,0.202,0.621,-0.717,0.209,0.332,-1.313,-0.11,-1.36,0.47,0.501,0.799,0.444,0.912,-0.298,0.534,-2.54,0.364,0.282,-0.854,0.997
0.112,-0.075,0.041,-0.101,-0.399,-0.883,0.25,0.5,0.594,1.252,0.209,-0.105,1.194,1.127,0.287,0.904,0.92,0.084,0.27,0.03,0.218,-0.441,0.969,0.942,-0.155,-0.511,1.17,-0.477,0.563,0.165,0.343,0.759,-0.402,0.469,0.133,0.612,-0.306,0.036,0.194,0.185,-0.456,-0.392,0.631,0.752,0.52,0.304,0.16,0.72,0.503,0.901,0.026
0.164,0.119,-0.223,-0.308,0.342,-0.944,-1.002,0.337,-0.077,-0.17,0.162,0.017,0.19,-0.254,-0.066,0.042,0.496,0.0,0.337,0.099,0.7,-1.582,1.262,-0.558,0.798,0.289,-0.788,-0.654,0.14,0.43,-0.114,-0.445,0.239,0.648,0.133,0.339,0.969,0.211,1.206,0.174,-0.446,-0.545,0.6,0.445,0.679,-0.155,-0.009,0.364,0.43,0.313,-0.28
-0.348,-0.632,-1.041,0.001,0.325,-0.079,-0.119,0.355,0.735,0.23,-0.559,-0.645,0.675,1.121,-0.689,0.042,-1.224,-0.98,-0.035,1.43,1.496,0.212,-0.257,-0.967,0.248,-1.647,1.125,-0.051,-0.329,0.408,-0.376,0.816,-1.066,-1.919,0.872,0.337,1.112,-1.291,-0.359,0.005,-0.458,-0.504,-0.061,-0.942,0.169,-3.289,-1.865,0.364,-0.7,-1.4,-0.253
0.252,0.342,0.722,-1.588,0.82,1.472,-0.418,-0.617,1.485,-0.774,-0.315,-0.227,1.077,1.123,0.401,0.473,2.106,-0.152,-0.11,0.358,-0.132,0.695,1.224,-0.679,-0.796,0.101,1.606,-0.317,0.733,0.165,0.525,1.258,0.102,0.476,1.626,0.712,-0.755,0.447,-0.199,0.271,-0.46,-0.542,0.345,0.2,-0.065,0.476,-2.258,0.899,1.544,0.159,-0.121
0.412,0.417,-0.815,-0.404,-0.213,-0.216,0.104,-0.654,-0.111,1.248,-0.102,-0.631,0.954,1.18,0.121,0.473,-0.252,-1.121,0.049,2.247,0.953,0.426,0.363,-2.342,-1.066,-2.02,1.831,-0.515,-0.163,0.165,0.442,1.122,-1.059,1.656,0.872,0.341,0.969,-1.529,-0.165,0.215,-0.458,-0.347,0.269,0.204,0.293,0.419,0.16,0.364,-0.166,-0.64,-0.144
0.807,0.655,0.829,-2.777,-0.385,0.264,-0.252,0.209,-1.107,0.538,0.378,-1.608,1.223,1.121,0.778,0.473,1.332,-3.16,-0.064,1.463,0.876,-1.475,1.841,-0.281,1.295,-1.781,1.809,-0.77,1.05,-0.366,0.803,1.621,0.05,-0.346,1.445,0.243,0.113,0.764,-0.612,0.455,-0.439,-0.825,0.419,0.708,0.318,0.82,0.554,0.245,1.47,-0.951,0.471
0.494,0.208,1.403,-2.777,-0.412,-0.082,-0.916,0.992,-0.159,-0.32,-0.452,-0.547,1.354,1.086,0.375,0.473,-0.188,-0.57,-0.55,0.845,-0.73,1.322,0.528,0.028,0.633,-0.733,1.688,-1.13,1.042,-1.162,1.072,1.645,-0.402,0.203,1.068,0.252,0.113,1.017,-0.385,0.357,-0.448,-1.046,0.141,0.469,-0.483,1.14,0.844,0.245,-0.12,-1.115,0.206
1.53,1.159,0.451,0.775,0.524,-0.06,-1.439,0.548,-1.068,0.375,1.549,-0.321,-0.466,-0.057,1.146,-1.252,-0.011,-0.105,1.022,1.361,1.47,-1.023,-1.289,-0.238,2.587,0.533,1.021,2.014,0.46,0.165,-0.378,-0.007,-0.275,-0.217,0.51,-0.251,-1.319,-0.879,-0.74,0.687,-0.457,2.155,-0.314,0.968,-0.411,-2.573,-0.829,-0.349,-0.027,-0.008,1.306
